,Unnamed: 0,customer_lifetime_value,income,monthly_premium_auto,months_since_last_claim,months_since_policy_inception,number_of_open_complaints,number_of_policies,total_claim_amount
628,628,3870,48207,106,8,65,0,1,508
629,629,2616,72302,66,6,27,0,1,316
630,630,8110,52548,101,10,1,0,5,587
631,631,2448,87802,63,2,43,5,1,173
632,632,2472,63860,62,26,81,0,1,208
633,633,6191,62801,199,4,29,3,1,955
634,634,16301,19614,85,21,32,0,2,574
635,635,6047,20396,76,15,60,1,4,364
636,636,20635,84106,64,0,86,0,2,334
637,637,4655,88240,117,3,94,0,1,561
638,638,4686,58089,118,31,83,0,1,566
639,639,5251,59537,66,23,5,0,7,316
640,640,8672,96815,245,34,83,0,1,2345
641,641,3199,78784,80,33,72,0,1,239
642,642,6871,95624,196,5,59,2,1,940
643,643,2388,87428,73,12,84,0,1,677
644,644,7284,10334,64,5,80,0,2,296
645,645,6739,34054,96,17,43,4,7,1012
646,646,9112,48727,90,21,21,0,2,432
647,647,10395,13653,95,22,59,0,2,337
648,648,4885,26372,126,11,7,0,1,604
649,649,8332,30279,79,7,72,0,2,379
650,650,5093,18901,71,12,55,0,3,150
651,651,3141,24019,79,14,27,0,1,47
652,652,2582,76731,64,2,68,0,1,201
653,653,25807,71210,214,8,89,1,2,1027
654,654,14083,74916,62,8,34,4,2,123
655,655,5085,27555,72,15,18,1,3,571
656,656,6457,37548,81,12,9,0,3,160
657,657,5607,39507,70,32,17,0,5,283
658,658,13092,13385,188,35,82,0,7,1353
659,659,6459,23235,82,32,46,0,3,483
660,660,7840,98151,76,17,34,1,2,364
661,661,5645,50366,72,9,5,0,9,428
662,662,4995,82413,62,12,79,0,3,297
663,663,5791,80480,72,6,55,0,7,242
664,664,14040,62775,195,9,33,1,5,669
665,665,7484,51692,186,12,28,0,1,892
666,666,5009,66150,69,11,95,0,4,496
667,667,2551,79751,63,15,67,0,1,392
668,668,9233,42600,115,10,78,0,3,660
669,669,4185,68344,64,0,56,0,3,492
670,670,4490,63597,64,13,11,0,3,254
671,671,38055,16980,115,21,78,0,2,552
672,672,2996,78462,82,9,21,0,1,590
673,673,8622,97361,73,6,85,0,2,350
674,674,5568,53295,70,12,97,0,8,250
675,675,4995,10787,71,33,25,0,8,697
676,676,3954,40175,102,34,78,1,1,154
677,677,2685,75329,67,15,17,0,1,45
678,678,2498,76792,62,12,27,0,1,297
679,679,25807,71210,214,8,89,1,2,1027
680,680,5120,31018,76,11,14,4,3,277
681,681,9192,37388,117,30,21,0,5,561
682,682,13334,47950,170,23,86,1,8,780
683,683,4914,14232,64,13,1,0,5,307
684,684,4428,58577,110,6,62,0,1,303
685,685,5107,70174,64,18,80,0,7,128
686,686,2949,78596,73,11,0,0,1,106
687,687,4312,21004,62,27,20,0,3,297
688,688,4553,61064,113,32,77,0,1,539
689,689,4583,94804,115,13,79,4,1,764
690,690,7255,39786,91,12,91,0,9,365
691,691,2527,80744,63,24,84,0,1,11
692,692,7455,74089,94,13,89,2,7,648
693,693,6895,28992,74,3,90,4,2,355
694,694,5500,35396,70,32,12,0,3,336
695,695,10110,96506,124,32,22,0,3,504
696,696,8457,26023,72,26,33,1,2,79
697,697,6744,18155,90,3,74,0,4,547
698,698,2827,20368,72,30,36,0,1,345
699,699,9150,32370,115,2,77,0,4,552
700,700,3038,31532,79,1,26,0,1,241
701,701,11005,12202,69,31,69,2,2,496
702,702,3681,77951,93,28,46,3,1,19
703,703,11533,41098,96,3,15,0,2,250
704,704,2706,22664,73,0,8,0,1,350
705,705,5519,70914,68,15,82,0,3,77
706,706,4455,34290,121,16,64,0,1,699
707,707,4447,13128,118,11,21,0,1,771
708,708,2551,79751,63,15,67,0,1,392
709,709,5169,56334,65,35,72,0,3,421
710,710,21343,30500,74,11,85,1,2,355
711,711,2791,72389,70,3,76,0,1,206
712,712,8609,79090,107,2,74,0,3,289
713,713,7238,98199,66,31,54,1,2,393
714,714,8132,36737,102,25,20,0,8,512
715,715,2592,72421,65,8,23,0,1,312
716,716,5229,26540,69,13,65,1,5,331
717,717,2635,93884,65,7,10,0,1,312
718,718,2354,54238,64,19,72,0,1,333
719,719,14651,74915,122,13,17,0,2,393
720,720,2837,29242,73,26,23,1,1,350
721,721,4363,54514,109,5,36,3,1,286
722,722,4563,62010,112,2,51,0,1,537
723,723,19668,30377,67,20,55,1,2,482
724,724,6277,21024,82,32,8,1,9,450
725,725,3731,54762,96,6,34,0,1,460
726,726,16224,32184,136,4,91,0,2,266
727,727,4984,86305,62,1,99,0,5,80
728,728,21034,26876,66,12,53,0,2,219
729,729,2691,21959,71,0,69,0,1,340
730,730,14057,36261,118,14,78,0,2,1197
731,731,6624,97280,62,27,53,0,2,297
732,732,5849,67511,73,3,5,0,8,350
733,733,2430,28476,62,3,76,0,1,297
734,734,10721,25983,90,32,43,0,2,432
735,735,4779,54194,119,9,90,1,1,112
736,736,4736,35246,65,33,1,0,3,585
737,737,32450,60455,104,20,25,0,2,499
738,738,5884,43363,161,29,1,0,1,1159
739,739,4858,46524,67,0,79,0,3,482
740,740,5824,38492,72,27,34,0,3,207
741,741,5220,68867,129,19,91,0,1,619
742,742,4341,23352,112,0,86,0,1,537
743,743,17857,55437,64,5,78,1,2,445
744,744,5129,72433,126,34,48,0,1,343
745,745,4711,13933,62,25,32,0,6,49
746,746,18380,50407,92,30,67,0,2,352
747,747,17041,22249,64,4,88,0,2,455
748,748,3312,77636,107,2,4,2,1,770
749,749,3576,24959,89,19,13,0,1,640
750,750,2462,12328,69,9,68,0,1,427
751,751,6098,74257,76,16,91,0,3,214
752,752,6899,37308,86,19,69,0,9,301
753,753,3883,17237,109,30,70,0,1,765
754,754,5259,28447,67,20,99,0,3,321
755,755,4250,10241,61,17,1,1,7,292
756,756,19014,29822,61,17,44,0,2,292
757,757,8658,62464,109,23,45,0,4,400
758,758,5845,43145,73,1,0,0,6,516
759,759,2756,43540,70,29,60,0,1,117
760,760,2937,83195,73,18,36,1,1,332
761,761,5603,95284,69,6,35,0,4,327
762,762,5384,13103,72,21,32,0,7,458
763,763,8169,32799,104,7,27,0,3,499
764,764,12655,26149,157,2,17,0,7,753
765,765,10025,67467,141,25,27,0,3,1015
766,766,14435,60880,119,25,89,0,2,109
767,767,2914,37803,74,26,51,0,1,355
768,768,7663,60464,109,5,95,0,3,523
769,769,5107,35625,65,10,56,1,3,288
770,770,11855,76912,170,10,74,0,5,1227
771,771,2491,25965,65,23,27,0,1,329
772,772,5568,99869,79,21,53,1,7,407
773,773,4772,20993,133,35,90,0,1,638
774,774,4624,92621,68,0,16,2,3,469
775,775,3664,82804,103,8,75,0,1,642
776,776,8004,54008,67,15,90,0,2,370
777,777,3914,34765,112,6,0,0,1,587
778,778,36293,18047,242,5,50,0,2,1350
779,779,36860,66216,103,34,58,0,2,96
780,780,2337,28806,61,13,90,0,1,292
781,781,9890,52408,125,13,12,0,9,179
782,782,7320,12694,112,30,29,1,3,806
783,783,4863,52728,127,34,34,1,1,609
784,784,5181,97131,64,25,80,0,6,307
785,785,12913,62448,107,0,11,0,2,513
786,786,2466,88530,70,6,18,0,1,504
787,787,8415,55308,107,17,74,0,6,513
788,788,2150,61324,61,28,31,0,1,292
789,789,24127,14072,71,13,3,0,2,511
790,790,5727,99934,71,9,12,0,3,460
791,791,4626,79487,114,20,87,0,1,547
792,792,5217,39854,66,6,4,0,7,261
793,793,7498,41938,66,5,17,0,2,316
794,794,8717,83846,74,22,94,3,2,355
795,795,5272,60260,66,14,84,0,3,328
796,796,2409,62093,66,3,97,0,1,316
797,797,20708,92079,65,12,68,1,2,114
798,798,8564,95697,107,29,29,0,9,178
799,799,4178,62113,104,1,0,0,1,5
800,800,3944,33282,100,24,66,1,1,207
801,801,2593,36623,72,10,99,0,1,345
802,802,2578,59974,65,23,5,0,1,127
803,803,8360,48521,105,9,89,0,7,263
804,804,14585,50801,194,26,10,0,5,931
805,805,14396,93191,205,14,63,0,4,1476
806,806,9100,38898,117,26,68,0,3,561
807,807,16938,98047,69,24,99,0,2,340
808,808,5421,40376,69,16,46,0,8,427
809,809,2342,19581,67,2,94,0,1,321
810,810,5723,77646,71,3,29,0,6,340
811,811,13681,55588,114,15,40,0,2,547
812,812,8639,92374,107,16,9,1,3,220
813,813,5867,27880,74,4,9,0,5,199
814,814,10179,14290,271,20,40,0,1,1300
815,815,20230,48448,74,24,11,1,2,355
816,816,4267,43682,107,12,73,0,1,148
817,817,3933,25927,103,6,20,0,1,674
818,818,5521,88338,77,20,89,0,9,369
819,819,6612,81149,97,31,34,2,9,669
820,820,2913,20075,79,7,2,1,1,483
821,821,7189,75838,90,6,64,0,6,428
822,822,2537,37612,64,0,32,0,1,307
823,823,4170,29462,107,28,23,1,1,513
824,824,14722,43982,126,20,68,1,2,604
825,825,24108,17257,70,1,88,0,2,551
826,826,2402,21629,62,19,54,0,1,298
827,827,7756,21326,99,22,9,0,3,632
828,828,4250,75689,61,17,1,1,7,292
829,829,7540,29697,64,6,43,0,2,147
830,830,8104,93442,117,24,8,1,6,842
831,831,7605,55281,192,22,68,1,1,921
832,832,5313,12068,77,8,10,1,9,863
833,833,15042,22799,190,10,75,0,6,912
834,834,2469,55257,64,0,77,3,1,209
835,835,4639,74325,142,5,87,0,1,1022
836,836,2908,74212,73,16,26,0,1,188
837,837,7685,31686,101,14,45,2,8,710
838,838,3834,80396,112,13,13,0,1,806
839,839,7074,94508,88,27,54,0,3,491
840,840,2939,97735,73,24,26,0,1,188
841,841,5065,26733,66,2,55,1,5,218
842,842,2442,57963,61,11,63,0,1,42
843,843,6503,22081,84,1,9,0,6,451
844,844,9111,54751,114,6,50,0,3,721
845,845,5096,22886,65,9,81,0,3,312
846,846,14010,36523,71,28,67,0,2,101
847,847,2155,48284,70,22,67,3,1,336
848,848,6252,92895,77,5,2,0,7,43
849,849,9031,56966,122,15,47,0,9,650
850,850,13197,54120,68,19,2,3,2,326
851,851,5059,67371,63,25,14,0,3,86
852,852,10506,40701,92,15,36,0,2,546
853,853,3304,23931,95,4,24,0,1,456
854,854,5619,50335,140,9,54,0,1,456
855,855,2471,53074,61,5,86,0,1,268
856,856,5090,25226,71,13,97,1,4,340
857,857,5821,61108,72,27,84,0,6,23
858,858,5015,73809,125,5,57,0,1,537
859,859,4974,69775,70,18,74,0,3,336
860,860,12941,77060,106,23,90,0,2,468
861,861,5908,86277,74,19,33,0,3,212
862,862,7943,60214,100,8,16,1,4,291
863,863,2602,38166,67,25,5,1,1,236
864,864,4526,97373,64,32,89,1,3,307
865,865,5671,34974,71,7,36,0,3,315
866,866,10436,24177,92,4,37,1,2,441
867,867,7172,73836,182,8,35,3,1,553
868,868,7081,93854,87,18,41,0,9,417
869,869,4502,46402,113,7,2,0,1,476
870,870,26016,43922,83,2,43,0,2,40
871,871,5214,65375,65,9,84,0,3,6
872,872,7680,68229,96,11,41,0,5,460
873,873,10827,62053,134,3,89,0,5,614
874,874,2854,34807,73,18,90,2,1,472
875,875,3821,79189,95,29,50,0,1,50
876,876,4826,18779,63,10,65,0,4,215
877,877,3839,70146,96,28,65,0,1,157
878,878,2894,28204,73,6,12,0,1,486
879,879,23740,28025,87,28,94,0,2,611
880,880,2829,25860,72,12,46,0,1,345
881,881,13473,25302,70,13,16,1,2,336
882,882,8170,95241,68,3,12,1,2,87
883,883,3187,56685,85,27,29,0,1,595
884,884,9212,70958,115,1,57,0,7,115
885,885,5028,43393,67,21,60,0,5,216
886,886,7684,62192,98,30,28,0,5,243
887,887,4159,97965,62,1,64,0,3,446
888,888,4899,76594,122,26,9,1,1,832
889,889,23207,45039,96,27,94,0,2,192
890,890,6520,93721,80,22,62,0,6,489
891,891,5497,28128,70,6,52,0,4,336
892,892,6466,95276,90,3,76,0,7,144
893,893,5956,48993,74,6,29,0,4,810
894,894,5313,16584,77,8,10,1,9,863
895,895,9928,75716,247,2,32,0,1,562
896,896,7714,28539,74,33,24,0,2,532
897,897,7295,26849,62,5,0,0,2,38
898,898,6063,20676,79,28,27,0,7,379
899,899,13295,68009,110,1,2,0,2,528
900,900,2580,46900,66,13,59,0,1,316
901,901,2497,68041,64,10,47,0,1,165
902,902,8085,61409,68,30,80,0,2,264
903,903,8390,70187,78,22,3,0,2,732
904,904,4773,33701,63,16,67,0,5,171
905,905,6791,82102,101,19,11,1,8,727
906,906,7116,42628,66,5,46,0,2,316
907,907,3031,27435,76,9,6,0,1,455
908,908,10110,76276,86,24,19,0,2,93
909,909,7356,36812,92,23,98,1,4,392
910,910,6770,74422,85,4,3,1,3,95
911,911,5452,88567,67,9,89,0,9,321
912,912,6631,32918,84,33,69,0,3,403
913,913,7260,27460,72,0,25,0,2,744
914,914,8646,64125,108,3,44,0,3,369
915,915,4926,49185,61,11,92,0,8,126
916,916,4636,26802,66,7,43,1,5,316
917,917,6297,40160,189,15,51,1,1,1823
918,918,2236,60679,64,12,56,3,1,307
919,919,11981,21514,62,0,59,0,2,257
920,920,4944,53607,61,4,18,0,9,93
921,921,13450,30062,126,3,80,0,2,907
922,922,6496,89285,81,25,3,0,3,109
923,923,6006,40515,80,5,10,0,8,488
924,924,4334,76495,116,3,87,0,1,1065
925,925,8646,64125,108,3,44,0,3,369
926,926,13023,64985,108,23,94,0,2,16
927,927,7804,71050,117,18,84,4,8,91
928,928,10552,47761,131,2,54,0,6,232
929,929,5169,12430,73,22,13,0,4,350
930,930,15016,70619,187,2,84,0,3,293
931,931,3394,83431,84,13,33,0,1,403
932,932,6366,44368,80,5,72,0,3,384
933,933,19731,33588,62,2,64,0,2,419
934,934,7079,24245,63,0,22,0,2,302
935,935,12168,91073,109,28,96,0,2,30
936,936,4726,13037,124,28,49,0,1,839
937,937,9448,85221,117,11,42,0,4,516
938,938,3883,34436,109,10,70,0,1,765
939,939,4526,92921,112,35,49,0,1,109
940,940,12741,73054,106,34,36,1,2,419
941,941,14208,22859,131,12,26,0,2,943
942,942,5850,24317,73,2,35,1,3,350
943,943,10787,44695,91,26,88,0,2,147
944,944,10396,34948,130,20,15,0,7,443
945,945,3580,71176,91,3,62,2,1,278
946,946,3585,49080,91,14,68,0,1,25
947,947,8828,61246,110,24,21,0,3,159
948,948,7255,39786,91,2,91,1,9,365
949,949,2491,25965,65,23,27,0,1,329
950,950,13583,58544,114,19,48,0,2,769
951,951,5874,35301,74,23,68,0,7,128
952,952,2550,69230,63,31,13,0,1,283
953,953,8704,38072,113,10,36,1,3,151
954,954,7286,65870,61,21,40,1,2,202
955,955,5293,10288,74,14,43,0,4,712
956,956,12851,38292,186,11,31,0,8,1339
957,957,3241,66889,80,6,16,0,1,294
958,958,3358,77309,83,22,6,0,1,596
959,959,11177,20742,100,17,52,0,2,455
960,960,6793,22250,86,10,36,0,3,720
961,961,8406,67128,105,33,90,0,4,339
962,962,4873,64038,68,3,5,0,5,356
963,963,8509,26057,74,3,63,0,2,523
964,964,2560,30027,65,13,10,0,1,312
965,965,8161,12266,114,25,36,1,3,732
966,966,12148,37025,101,15,36,0,2,427
967,967,22110,65724,70,4,66,0,2,14
968,968,4001,19782,108,13,66,0,1,773
969,969,4883,19096,64,17,5,0,3,374
970,970,6358,36352,94,19,98,2,4,17
971,971,2632,99841,65,14,30,0,1,312
972,972,2395,21986,63,1,9,0,1,333
973,973,2869,70974,71,15,0,0,1,340
974,974,25390,19359,129,0,62,0,2,928
975,975,7343,14823,72,26,12,3,2,345
976,976,4344,48054,109,3,64,0,1,523
977,977,5344,22908,68,30,19,0,7,387
978,978,4744,20698,68,11,72,0,5,248
979,979,2840,79181,72,1,24,0,1,241
980,980,6104,18690,80,10,63,0,5,18
981,981,2805,26004,70,12,3,0,1,336
982,982,4838,73769,61,24,95,2,3,239
983,983,2821,38977,70,27,22,0,1,139
984,984,2152,80773,65,8,50,0,1,460
985,985,4082,23206,107,31,60,0,1,513
986,986,2965,26472,74,22,31,0,1,355
987,987,6081,85893,82,26,33,0,3,393
988,988,26843,36068,97,0,10,0,2,113
989,989,5678,86718,76,8,44,0,3,364
990,990,3355,46644,84,34,19,0,1,150
991,991,4376,63774,111,18,63,0,1,60
992,992,10972,24164,137,2,40,0,5,657
993,993,6677,41631,97,10,77,1,9,251
994,994,2624,18129,71,23,59,0,1,340
995,995,9052,10211,119,7,16,0,7,571
996,996,6112,63243,77,21,73,0,3,364
997,997,10777,53437,91,2,87,0,2,436
998,998,8489,93578,130,3,46,0,3,624
999,999,5055,88989,63,19,28,1,3,232
1000,1000,25997,62262,72,17,2,0,2,193
1001,1001,10839,26367,139,7,26,0,3,105
1002,1002,6044,93715,74,12,88,0,7,532
1003,1003,5447,68815,68,29,37,0,3,114
1004,1004,2241,86179,63,5,7,0,1,453
1005,1005,8061,57293,102,25,87,0,7,347
1006,1006,12866,21735,189,24,93,0,6,1415
1007,1007,5479,56005,68,31,30,1,3,326
1008,1008,9366,60613,240,3,52,0,1,1152
1009,1009,3436,30817,88,25,43,0,1,91
1010,1010,8336,70038,67,10,50,2,2,445
1011,1011,13080,56239,124,12,58,0,2,595
1012,1012,12734,25023,82,31,38,0,2,397
1013,1013,9555,96269,118,2,52,0,8,58
1014,1014,6488,95025,81,15,12,0,8,271
1015,1015,8436,49182,70,6,86,0,2,165
1016,1016,2722,17576,71,29,70,0,1,398
1017,1017,2787,62506,69,3,90,0,1,331
1018,1018,31864,23576,89,8,72,0,2,383
1019,1019,33473,33190,106,18,95,0,2,508
1020,1020,4250,18580,61,17,1,1,7,292
1021,1021,16515,51725,138,9,16,1,2,159
1022,1022,13770,59207,116,23,21,0,2,556
1023,1023,2356,57409,69,22,11,0,1,496
1024,1024,7933,76505,65,32,89,0,2,144
1025,1025,5569,53565,71,25,34,0,6,340
1026,1026,1940,75656,66,5,40,3,1,475
1027,1027,6715,21835,90,6,78,0,7,432
1028,1028,5548,67798,69,1,78,0,9,331
1029,1029,5332,74837,66,9,18,0,7,376
1030,1030,8341,30344,107,29,79,0,9,342
1031,1031,5936,42889,74,31,18,0,7,177
1032,1032,5213,65167,131,22,85,0,1,628
1033,1033,7706,48019,64,15,94,0,2,137
1034,1034,7452,93836,68,14,46,0,2,489
1035,1035,5924,78387,74,5,1,0,6,204
1036,1036,3032,73782,76,11,97,0,1,111
1037,1037,3694,79302,102,13,84,0,1,610
1038,1038,3122,72916,80,25,72,0,1,384
1039,1039,4362,58842,110,6,74,0,1,528
1040,1040,5553,62223,92,13,64,0,9,662
1041,1041,2566,21375,65,14,66,0,1,312
1042,1042,2435,32931,62,16,45,0,1,297
1043,1043,2849,63326,72,2,34,0,1,361
1044,1044,26346,48268,223,28,26,0,2,1605
1045,1045,4881,37998,61,26,27,0,7,292
1046,1046,2497,24825,64,34,44,0,1,155
1047,1047,2476,54831,61,25,45,0,1,136
1048,1048,6661,40925,95,6,99,0,5,456
1049,1049,2549,52980,64,33,93,0,1,191
1050,1050,7405,22044,65,32,70,0,2,10
1051,1051,4601,84394,114,9,38,0,1,691
1052,1052,20120,32869,85,4,49,0,2,117
1053,1053,5903,55393,74,15,6,1,3,2
1054,1054,2584,22562,65,4,81,0,1,312
1055,1055,23331,44719,66,6,55,0,2,316
1056,1056,2867,91810,71,24,43,0,1,165
1057,1057,4330,60475,107,9,18,0,1,513
1058,1058,10517,46707,133,10,9,0,8,80
1059,1059,5544,79619,71,3,34,3,6,280
1060,1060,5876,32848,74,2,59,0,5,250
1061,1061,2759,64388,69,12,51,0,1,331
1062,1062,26197,18495,113,10,15,0,2,542
1063,1063,42561,66661,119,23,41,0,2,571
1064,1064,5157,43906,65,6,53,0,6,468
1065,1065,5192,23059,66,22,55,0,3,372
1066,1066,3208,40135,80,29,70,0,1,78
1067,1067,6921,16483,90,14,68,0,9,320
1068,1068,13350,28919,173,5,88,0,3,830
1069,1069,11274,52838,114,22,39,0,2,820
1070,1070,7285,44788,61,6,48,0,2,386
1071,1071,13918,64113,117,24,32,0,2,561
1072,1072,9048,76929,119,9,8,0,3,571
1073,1073,2453,29735,69,3,92,0,1,331
1074,1074,4387,48015,110,2,57,0,1,528
1075,1075,7142,24417,185,22,25,0,1,888
1076,1076,5340,73099,72,1,73,0,6,345
1077,1077,29091,34226,244,28,22,2,2,494
1078,1078,2893,30406,73,5,93,2,1,350
1079,1079,9672,69477,96,5,27,0,2,1120
1080,1080,3403,38460,88,15,1,1,1,91
1081,1081,4019,27831,118,2,48,0,1,566
1082,1082,12168,14973,115,2,75,0,2,828
1083,1083,10571,94137,65,16,27,0,2,43
1084,1084,4935,29560,62,21,89,0,7,297
1085,1085,11323,98254,94,23,11,3,2,229
1086,1086,4576,48569,114,0,14,0,1,434
1087,1087,4175,23060,109,13,25,3,1,731
1088,1088,13235,39778,112,23,49,0,2,806
1089,1089,2585,83758,64,27,34,0,1,106
1090,1090,3435,64348,86,25,18,0,1,212
1091,1091,8376,26448,105,7,42,0,3,75
1092,1092,4510,44230,114,2,45,0,1,738
1093,1093,35022,25270,99,34,87,0,2,712
1094,1094,7986,74217,100,16,3,1,6,418
1095,1095,7716,37376,99,34,52,0,3,65
1096,1096,2731,43386,68,4,79,0,1,315
1097,1097,3694,96170,92,8,86,0,1,441
1098,1098,5261,43573,66,30,64,0,5,409
1099,1099,9486,42240,79,25,10,0,2,46
1100,1100,3687,66586,99,5,68,1,1,378
1101,1101,4373,25676,113,6,84,0,1,542
1102,1102,23747,92467,96,29,22,4,2,460
1103,1103,3618,50755,91,21,25,0,1,436
1104,1104,30205,51736,89,7,4,0,2,469
1105,1105,5583,76927,138,2,46,0,1,114
1106,1106,4841,23449,61,33,2,0,8,292
1107,1107,5461,39626,69,23,0,0,3,485
1108,1108,8838,82664,114,24,10,3,9,133
1109,1109,5586,94161,69,0,65,0,4,108
1110,1110,7840,58414,210,7,24,2,1,1008
1111,1111,6685,56270,83,23,2,0,4,398
1112,1112,2682,72526,74,24,33,0,1,355
1113,1113,2272,85001,64,35,59,0,1,286
1114,1114,2839,60069,81,22,26,0,1,388
1115,1115,5029,40113,67,2,43,3,5,262
1116,1116,13432,68956,118,12,8,2,2,118
1117,1117,7879,45703,98,17,36,0,9,470
1118,1118,6846,77583,95,13,20,0,5,456
1119,1119,8286,40001,70,12,7,0,2,142
1120,1120,12298,17101,113,1,88,0,2,542
1121,1121,9275,52494,119,5,69,0,7,571
1122,1122,5618,24518,74,23,62,0,3,241
1123,1123,3237,27982,87,15,74,0,1,14
1124,1124,2552,33124,67,35,7,0,1,80
1125,1125,2404,63455,61,26,71,0,1,287
1126,1126,10208,35482,129,21,59,0,3,619
1127,1127,2518,39317,64,22,46,0,1,77
1128,1128,7573,91178,110,6,37,0,6,1193
1129,1129,7398,27383,188,33,25,0,1,902
1130,1130,5595,74454,71,25,29,0,3,340
1131,1131,6678,47137,84,5,11,0,5,161
1132,1132,7282,40858,184,10,62,0,1,883
1133,1133,5048,29401,65,30,56,0,4,312
1134,1134,9830,25965,253,15,59,0,1,1214
1135,1135,10883,91123,138,32,70,3,8,103
1136,1136,2792,22426,76,9,31,1,1,528
1137,1137,73225,39547,202,11,21,0,2,969
1138,1138,11160,33232,94,21,81,0,2,435
1139,1139,15014,32961,190,13,53,0,3,912
1140,1140,6978,53808,88,26,91,0,7,189
1141,1141,6273,18577,86,21,76,0,6,412
1142,1142,7481,61783,94,17,20,0,6,658
1143,1143,5394,29853,69,8,36,0,6,76
1144,1144,2722,17576,71,29,70,0,1,398
1145,1145,23984,79655,296,12,17,0,9,498
1146,1146,2451,48791,62,27,0,3,1,69
1147,1147,4971,49161,63,16,41,2,3,171
1148,1148,7455,74089,94,13,89,2,7,648
1149,1149,7329,59630,185,9,67,0,1,888
1150,1150,22103,22570,102,35,48,0,2,489
1151,1151,8560,28120,112,7,52,0,3,537
1152,1152,3885,86787,105,3,92,0,1,504
1153,1153,4379,47747,111,31,76,0,1,165
1154,1154,17029,54613,213,29,62,0,5,731
1155,1155,20725,15529,273,1,64,0,9,1965
1156,1156,2776,20332,79,28,94,0,1,509
1157,1157,2682,63471,67,0,71,0,1,387
1158,1158,2907,51020,73,16,88,0,1,350
1159,1159,11473,66538,95,14,64,0,2,317
1160,1160,58207,29295,219,25,50,0,2,1328
1161,1161,26576,87002,110,27,30,0,2,199
1162,1162,11633,39669,98,13,63,0,2,492
1163,1163,2365,14518,66,25,51,2,1,159
1164,1164,4170,29462,107,28,23,1,1,513
1165,1165,5200,90167,131,31,42,0,1,523
1166,1166,2254,49057,65,0,51,0,1,312
1167,1167,13024,57890,125,6,61,0,2,900
1168,1168,2959,69746,74,2,91,0,1,225
1169,1169,5243,44851,66,5,51,3,3,439
1170,1170,8082,53554,67,6,5,0,2,327
1171,1171,4541,14367,65,15,85,2,4,312
1172,1172,5123,72096,64,24,92,0,5,252
1173,1173,9234,43495,134,29,43,0,6,643
1174,1174,13770,59207,116,23,21,0,2,556
1175,1175,39561,60500,110,27,92,0,2,770
1176,1176,8613,26680,106,11,49,0,5,508
1177,1177,5453,30855,68,7,15,0,7,259
1178,1178,8845,95850,109,3,16,0,3,328
1179,1179,8021,54292,67,4,26,0,2,321
1180,1180,2454,30005,72,25,4,0,1,518
1181,1181,9247,97030,76,14,24,0,2,416
1182,1182,13110,73597,114,14,8,0,2,485
1183,1183,10979,94827,135,5,64,0,4,354
1184,1184,10388,61222,89,20,55,0,2,392
1185,1185,14962,89521,82,9,58,0,2,393
1186,1186,9752,37345,82,27,12,0,2,31
1187,1187,5505,15648,73,29,68,1,5,413
1188,1188,14741,69717,139,2,33,1,2,667
1189,1189,2258,31972,65,8,47,0,1,625
1190,1190,2795,42550,74,6,61,0,1,420
1191,1191,8692,31986,111,13,83,0,6,532
1192,1192,4171,36723,106,13,18,1,1,580
1193,1193,8256,62902,69,14,94,0,2,159
1194,1194,10083,11828,90,18,84,0,2,571
1195,1195,13759,16794,96,7,31,0,2,460
1196,1196,7292,30945,68,6,50,0,2,415
1197,1197,6310,79880,79,22,68,1,7,568
1198,1198,2478,24186,64,8,11,0,1,307
1199,1199,4423,22638,125,8,55,0,1,900
1200,1200,5557,83576,69,35,72,0,5,331
1201,1201,8658,62464,109,13,45,3,4,400
1202,1202,2615,57689,71,6,45,0,1,340
1203,1203,5439,69186,69,24,16,0,3,192
1204,1204,10737,50607,137,15,0,0,9,657
1205,1205,14318,22697,186,35,39,1,8,892
1206,1206,4743,83413,118,0,1,0,1,134
1207,1207,4929,65412,70,25,21,0,6,837
1208,1208,7196,78729,107,22,96,0,4,770
1209,1209,5448,85296,68,15,47,0,6,342
1210,1210,2907,52216,72,8,55,1,1,362
1211,1211,30118,68906,187,7,61,0,2,1053
1212,1212,2224,93447,68,3,4,0,1,326
1213,1213,3055,42406,77,15,49,0,1,108
1214,1214,5365,77095,68,22,59,1,4,461
1215,1215,8287,81367,103,2,32,0,4,415
1216,1216,5953,20283,77,7,17,0,3,369
1217,1217,6964,13201,95,19,41,1,9,629
1218,1218,11302,22361,95,15,42,0,2,530
1219,1219,7647,91512,189,6,86,0,1,907
1220,1220,9209,31365,115,1,12,0,7,828
1221,1221,2611,77375,77,3,90,0,1,369
1222,1222,5158,52358,74,24,98,0,5,588
1223,1223,9551,57016,119,31,86,0,3,341
1224,1224,2980,13535,80,7,53,1,1,384
1225,1225,19872,20392,185,26,35,0,2,1950
1226,1226,2452,30216,63,18,74,0,1,302
1227,1227,37939,20587,106,14,21,0,2,363
1228,1228,5568,34092,79,21,53,1,7,407
1229,1229,4369,88495,108,23,83,0,1,535
1230,1230,8996,49706,113,13,95,0,3,617
1231,1231,8595,76763,108,12,87,0,8,186
1232,1232,5476,52218,68,11,85,0,8,33
1233,1233,4001,19782,108,13,66,0,1,773
1234,1234,2454,23158,63,4,6,1,1,322
1235,1235,3451,45609,87,4,30,0,1,246
1236,1236,9837,55099,122,20,86,2,3,260
